-63.25238166673882, -63.46571179040404, 43.17697113532946
-63.51930883714405, -61.47357464775466, 42.23568656299075
-63.700419344673236, -59.47195687362802, 41.27301093344159
-63.7868337848227, -57.46404629167074, 40.28735114505106
-63.75017841969551, -55.45478094107483, 39.27705023514115
-63.58842720403331, -53.451699317456914, 38.240065411234355
-63.27228463416099, -51.46743970530612, 37.17433444894014
-62.79866255731055, -49.51490791142977, 36.0772088281768
-62.14383885879194, -47.61523266806647, 34.94553295313156
-61.29687519822059, -45.7933818311795, 33.77611911643591
-60.263478344264776, -44.07081963674196, 33.07674007335631
-59.05128573802493, -42.46912350112755, 32.79821169771929
-57.67729765088397, -41.00374206542379, 32.87443902624054
-56.164507408817315, -39.681872545180575, 33.23203090877862
-54.537867789431616, -38.50257049052019, 33.493139812494256
-52.82101236768263, -37.45853846899362, 34.13582126128428
-51.03436656959386, -36.5385377963367, 34.88556638783891
-49.19452687865268, -35.729569884250296, 35.68582290624443
-47.312866347341384, -35.023040808310725, 36.48910076488767
-45.401097280268736, -34.40268040901235, 37.256397823506504
-43.467057105988104, -33.85556182152579, 37.61643758394154
-41.5161917393792, -33.37143905240647, 38.27265035821241
-39.55150770914316, -32.94673691029299, 38.82556566463032
-37.57768173036865, -32.56684802237654, 39.05760340111551
-35.59682880132444, -32.225261747031276, 39.423717808492825
-33.61026135137527, -31.91859149543714, 39.64959545126802
-31.620052023129713, -31.63650520664662, 39.707050202023474
-29.627019602561933, -31.375018692888954, 39.70668058818182
-27.63211156451355, -31.128227482309434, 39.64759235377553
-25.636164929697443, -30.88995195242381, 39.40952631647652
-23.639795890359963, -30.65523182529741, 39.01045421435719
-21.643747632322615, -30.41780926217134, 38.7506324176747
-19.64866924262158, -30.172383643534065, 38.11187968778857
-17.655690830982, -29.910492166446677, 37.3181425393977
-15.66580395089186, -29.62618570111593, 36.631618878698674
-13.680534800370117, -29.31134352527703, 35.51721168194857
-11.702176019843897, -28.955662026855872, 34.36668755283772
-9.734592614356972, -28.544684726014815, 33.176307128368194
-7.782505328742399, -28.065823418919866, 31.941647079493524
-5.8537640513588975, -27.500608012336347, 30.657375546025094
-3.960584296247911, -26.82618842101425, 29.31699006208669
-2.1235657065426743, -26.011745434564954, 27.96338269895442
-0.3763816866299366, -25.020266474079378, 26.73861677787675
1.2365933635711022, -23.823882235604756, 25.36229199852434
2.63657290100363, -22.38560149021109, 24.92383128085779
3.7585956896945323, -20.7217748059962, 25.27947905790282
4.524950377013522, -18.867080897592682, 27.09504498207556
4.9539806372265724, -16.906252701642753, 26.897067185861435
5.07443250867648, -14.90140018100792, 25.35968291171289
4.941946867296978, -12.89644621487729, 23.722151224072526
4.609026198947646, -10.914709587943046, 21.962700201180322
4.126147853665743, -8.964145751739677, 20.049498360966176
3.5283437792590844, -7.045325161303959, 17.932956270643846
2.8273311713720806, -5.161692688586741, 15.530518046647522
2.0508871529016264, -3.3078157239449126, 12.68072242004561
1.2123310621755459, -1.4811266440169975, 8.966717430735573
0.3199951854978355, 0.3199951854978355, 0
-8.823736718453567, 18.107411154903325, 0
endData
20
62.83
31.92
-63.25238166673882, -63.46571179040404, -71.9523816667388, -8.165711790404053, 27.626251014646463, -52.79920560714286, 0.3199951854978355, 0.3199951854978355
